age,region,education_level,education_field,occupation_category,starting_income,income_growth_rate,current_savings,savings_rate,debt_level,property_price,price_per_sqm,property_type,property_region,years_to_readiness
33,HE,none,none,Service,31331,0.0412389141197181,21227,0.1239841815648758,35429,143073,2271,Apartment,HE,2.258383966268803
33,HE,master,social_sciences,SocialCare,36565,0.031102960083328,85060,0.0783857800713557,32028,444570,6090,Apartment,HE,13.90888425816012
31,BY,none,none,Service,27303,0.0247346168500635,21573,0.1072513511605516,12133,276818,4538,Apartment,BE,10.92127593580016
28,NW,bachelor,data_science,STEM,89884,0.102457613803731,63541,0.1550958912205384,9737,393646,6787,Apartment,BY,1.497613356057858
29,HH,master,education,Education,22799,0.0339686225257052,6968,0.1609629772258364,13145,290142,3582,Maisonette,BY,14.12686792718371
33,BW,apprenticeship,Mechatronics,Mechatronics,30964,0.0364340877223472,13961,0.0825761961566855,29508,694232,4508,Penthouse,HH,37.61797199855651
36,BE,master,psychology,SocialCare,37804,0.0117650052013067,43077,0.0603438447001816,18359,308108,6698,Apartment,BW,19.142296352989312
33,BY,master,education,Education,36134,0.0532786368577532,687,0.0869992957663499,34009,213912,2971,Apartment,HE,10.482105984518215
28,BE,bachelor,computer_science,STEM,54358,0.053309397547547,65827,0.1763725939028633,47475,731193,10597,Penthouse,HE,10.825063460497542
23,BY,none,none,Service,35669,0.0154354905093592,33837,0.2263865098858399,4606,606584,6893,Apartment,HE,38.25352320147239
19,BE,master,education,Education,38773,0.0309164222996651,18501,0.0848673664888516,25421,524880,6480,Apartment,BE,22.220919045580423
30,HH,apprenticeship,Mechatronics,Mechatronics,40739,0.0293416418386839,8429,0.0917911955491499,49074,197064,3128,Apartment,BW,9.31832011594394
35,HE,none,none,TechSelfTaught,35897,0.0806212102179676,17454,0.1328249875149976,35857,391623,4211,Loft,BE,8.514549900511257
27,HH,apprenticeship,OfficeAdmin,OfficeAdmin,27378,0.01703467924239,20353,0.0969442616015453,19675,219340,4985,Apartment,HE,9.499269282910973
31,NW,bachelor,social_sciences,SocialCare,29373,0.0177539175815701,3315,0.1204188849761555,37282,203328,3177,Apartment,NW,12.842465754967389
25,BE,master,business,Finance,79921,0.0394297549258005,9253,0.1084597563067596,355,262197,3237,Apartment,BE,0.9658868057406398
40,HH,apprenticeship,Retail,Retail,20911,0.0248615182607135,39457,0.1223937676021404,38350,264528,7348,Apartment,HE,20.84224371958463
39,BY,bachelor,arts_humanities,Arts,29045,0.0603872252270324,78192,0.1327564963954397,5754,275886,3406,Apartment,NW,4.381772191124559
37,NW,apprenticeship,Mechatronics,Mechatronics,44154,0.0187704077244809,41964,0.155001904998367,22089,613440,8520,Apartment,BY,30.504468577909226
32,HE,bachelor,business,Finance,100897,0.0538803434141226,3210,0.1942748559876416,15736,379368,5269,Apartment,BW,2.7844983091159508
33,BE,none,none,SkilledTrade,31746,0.0492135110213426,26304,0.1887852528943064,40649,140517,3603,Apartment,NW,0.0
20,BW,master,education,Education,42164,0.0156293589476273,214,0.2183176384469488,31596,432810,6870,Apartment,BW,13.269346117935186
27,BW,bachelor,education,Education,57438,0.0295022033432041,25165,0.157583408850849,43295,231673,3263,Maisonette,BW,3.3645770773399093
18,HE,none,none,Sales,45605,0.0526868453413875,17034,0.0997345060289577,31392,155745,3461,Apartment,BY,4.399495876154758
25,BY,bachelor,economics,Finance,86850,0.0366254563178649,7158,0.1330553953324111,29077,129984,2708,Apartment,BW,1.5979735704857592
29,BY,master,economics,Finance,59599,0.037211310692459,11372,0.1383868132325116,13097,617232,8016,Penthouse,BY,11.232916507546236
24,HE,apprenticeship,Retail,Retail,26526,0.0332510233048531,3224,0.0547747275942819,27240,351415,5245,Apartment,BY,27.19293669599016
26,HE,master,computer_science,STEM,84311,0.0520469955712418,29010,0.1783826427162726,35202,234971,5731,Apartment,BW,1.0628671358901527
27,BW,none,none,Service,24890,0.0791709928382708,22164,0.0842475645504526,1251,362853,4077,Apartment,HE,14.928763296739085
26,NW,none,none,SkilledTrade,23846,0.0192807955164279,37879,0.0799804891516158,14159,874407,7109,Maisonette,BY,40.0
35,HE,master,engineering,STEM,82439,0.05645809790476,36649,0.1333943596970734,44622,117819,3021,Apartment,BY,0.0
25,NW,apprenticeship,Retail,Retail,24390,0.0404771969697666,27174,0.1420186974625718,46933,258486,3858,Apartment,BW,7.494578208959124
32,NW,apprenticeship,SkilledTrade,SkilledTrade,35777,0.0169488453630146,10281,0.0634484261243357,5236,147439,3137,Apartment,BW,6.181494002349896
33,HH,none,none,SkilledTrade,43480,0.03672237886287,26222,0.2021613480466631,49123,452070,5023,Apartment,BW,4.996289004341898
31,BE,bachelor,business,Finance,92880,0.0313178093812653,13405,0.1104776384457244,27860,247600,3095,Apartment,BY,4.286052284076891
27,BE,bachelor,computer_science,STEM,50373,0.0329414533886988,2132,0.2235113604877996,23122,698607,7677,Loft,BW,17.551181455747145
30,BE,master,data_science,STEM,52766,0.0842443432362272,54721,0.1017219652232,31765,332000,4000,Apartment,HE,3.192579955690362
31,HE,apprenticeship,OfficeAdmin,OfficeAdmin,43897,0.0156424359835355,59110,0.0721460028260031,4102,225966,5794,Apartment,BW,2.233778134455042
39,NW,master,data_science,STEM,93971,0.0744964443473962,23615,0.1675266126377664,13361,266172,3246,Apartment,BW,3.1194504704270605
40,NW,master,psychology,SocialCare,41263,0.026589396131624,27396,0.0750086584504434,24215,282568,3718,Apartment,BW,7.618504956241975
32,BE,none,none,TechSelfTaught,51466,0.0310185780633043,26681,0.1427295431495904,19255,491440,6143,Apartment,HE,6.847345168475733
18,HE,none,none,SkilledTrade,33307,0.0375060219948178,19552,0.1317544624549606,43513,462400,4624,Loft,HE,19.167673272865375
39,NW,bachelor,mathematics,STEM,70352,0.0454368988021057,5309,0.1055399617418788,10976,280962,5203,Apartment,HE,5.452255067830192
22,HH,bachelor,data_science,STEM,62216,0.0553775325714505,1980,0.1049181910312009,41664,780000,7500,Loft,BY,17.23699863650627
34,BY,bachelor,computer_science,STEM,86348,0.0320347810115178,10961,0.0668437696727864,22624,272000,3200,Apartment,BE,8.444180707684291
28,HE,master,psychology,SocialCare,34804,0.0378976088348183,48404,0.0469270424952612,49770,513380,5404,Loft,HH,21.73284106158973
30,HH,none,none,TechSelfTaught,52509,0.0906344853389916,18645,0.0995055536885687,23163,442764,5271,Apartment,HH,12.011537194335537
18,BE,none,none,Service,36058,0.0263657187814717,18438,0.0794862053534858,36634,185328,2808,Apartment,NW,5.864856990230415
20,NW,bachelor,data_science,STEM,83713,0.0322516830890755,24676,0.1594997483639934,23326,226224,4713,Apartment,BW,0.0
37,HH,master,arts_humanities,Arts,37544,0.0312004095015389,57118,0.1188313482715238,14358,355520,4444,Apartment,HE,4.3136895574515925
37,HH,none,none,Sales,41007,0.0285729003155071,11226,0.0288346530589124,23827,451143,5859,Apartment,BY,40.0
38,BW,master,education,Education,30440,0.0424059476177191,41079,0.2107635513190208,11256,691375,5531,Maisonette,HE,24.75713303127464
21,NW,bachelor,data_science,STEM,70212,0.069272391838461,2591,0.1083314740951515,314,195468,3759,Apartment,HH,6.644956868118888
40,BE,apprenticeship,OfficeAdmin,OfficeAdmin,33784,0.0232867908201042,92955,0.0547719519667653,46769,152559,2277,Apartment,HE,1.5480968998856346
38,HE,master,engineering,STEM,95094,0.0305008720116617,23959,0.2063540270711624,39131,199524,2558,Apartment,BW,2.52008028800051
22,BW,master,mathematics,STEM,61054,0.0504896625608664,33773,0.099544277617149,21289,739214,7543,Penthouse,BY,18.501181399128544
40,BW,none,none,Service,27048,0.0254589283793561,3732,0.0897568527349235,19378,160434,2971,Apartment,BY,13.03829539209983
34,BW,master,psychology,SocialCare,37318,0.0222326235898858,18686,0.1225170828907423,39582,251140,4330,Apartment,BE,7.586351195390334
36,BE,master,arts_humanities,Arts,21728,0.0434836289060909,21447,0.1030479313958673,48305,1009698,9899,Loft,HH,40.0
21,HE,bachelor,engineering,STEM,121598,0.0556986488234615,18281,0.0981279879187136,30500,516978,5222,Maisonette,BE,8.68659390592526
38,BE,master,economics,Finance,62396,0.0819946553393742,65908,0.1746261586646482,5066,688967,6689,Loft,NW,3.4633027381714303
35,BE,none,none,TechSelfTaught,43878,0.0625300798488893,26955,0.0616144520526469,11296,227040,5280,Apartment,BY,4.161200840628258
21,NW,bachelor,economics,Finance,56688,0.0449024857407385,24806,0.1421893538434538,28652,189786,4038,Apartment,BW,2.0588399291255643
27,BY,master,engineering,STEM,75211,0.0550900076447302,13449,0.29677096426787,13859,69008,1816,Apartment,HE,0.0
31,NW,none,none,Sales,66652,0.0449386310088669,33232,0.0571099259790215,11046,320350,3725,Apartment,BE,11.351002046634015
20,BW,master,arts_humanities,Arts,26230,0.0458901079129664,5335,0.0660034561643414,41669,665984,7568,Apartment,BW,36.44650855410751
33,HH,apprenticeship,SkilledTrade,SkilledTrade,32749,0.0357127831332378,36410,0.1191569111041025,48615,166800,2780,Apartment,NW,0.0
21,HE,bachelor,education,Education,33365,0.0137479401624765,18849,0.0900616384514042,12887,353539,4843,Apartment,NW,21.309378428775148
38,BY,apprenticeship,OfficeAdmin,OfficeAdmin,28527,0.046276091865879,62286,0.0949564736804851,34156,424460,5585,Apartment,BE,15.549014566730971
22,BE,apprenticeship,Logistics,Logistics,31500,0.0131326647784229,5117,0.1592088547445807,38356,312255,3855,Apartment,BW,20.449371104814393
28,HE,master,psychology,SocialCare,28062,0.0248973100294609,12675,0.0881155489168172,36724,272579,5143,Apartment,HH,15.673042132918924
26,BE,master,social_sciences,SocialCare,28174,0.0331726975486379,33187,0.1074466072028046,28027,379174,8818,Apartment,HH,18.341874333800213
21,NW,master,healthcare,Healthcare,49133,0.0444321770499645,16120,0.0768065929391613,31022,472933,7753,Loft,BE,19.09016153769241
18,NW,apprenticeship,Mechatronics,Mechatronics,27094,0.0560010219286958,6274,0.1520080341199257,1089,487160,6410,Apartment,HH,15.540605999496794
39,BY,apprenticeship,Mechatronics,Mechatronics,34749,0.0298320904245833,32275,0.0453372003044133,12777,639205,13045,Apartment,BY,39.08104815653093
37,BE,master,psychology,SocialCare,19800,0.0358347243301731,58522,0.1301719264085187,27786,472015,7045,Apartment,HH,27.639715871511584
19,NW,none,none,TechSelfTaught,35229,0.0705947500582669,24765,0.2135477413233746,35300,218920,5473,Apartment,HE,3.357708601386684
31,BW,apprenticeship,Retail,Retail,41341,0.0298587900386213,51770,0.0640814618710318,27532,210690,4682,Apartment,BE,1.6815485790551228
18,BY,none,none,SkilledTrade,38394,0.0414534091289141,30338,0.0743036451760285,46420,941710,8561,Loft,HE,34.50920782337316
24,BY,none,none,Service,26029,0.0285059850513968,29324,0.0918028492480692,35136,230023,3151,Apartment,NW,9.707123980659375
27,NW,apprenticeship,Logistics,Logistics,21098,0.0310083626538785,42644,0.1326619340300092,28602,202930,2899,Apartment,BW,6.317390502231148
31,BY,master,healthcare,Healthcare,34269,0.0189115969388885,82420,0.0513138079728466,45259,327471,6421,Apartment,BW,8.913642496320525
20,BE,none,none,Sales,44544,0.0409357464695627,2891,0.0459288219360673,2091,585792,9153,Apartment,BY,29.307498371190565
37,NW,master,social_sciences,SocialCare,36100,0.0679915496124148,9431,0.1662855879302067,4386,284146,3218,Apartment,HE,6.220882790713313
33,BE,master,business,Finance,45613,0.0513256926835427,35904,0.2370962471646983,11448,142740,1830,Apartment,NW,0.0
27,BY,none,none,Service,30384,0.0311956678954979,11300,0.0726474329085474,49816,352836,5346,Apartment,BW,19.868357358498507
36,BW,apprenticeship,OfficeAdmin,OfficeAdmin,36419,0.0453801927121596,9819,0.1889934652897559,24214,306404,4942,Maisonette,BY,6.691640012442
23,BE,master,economics,Finance,58333,0.0403514126452542,755,0.1259603189794704,41863,389919,5651,Apartment,BY,9.409527759196632
21,BE,master,social_sciences,SocialCare,37172,0.0210180710960598,7981,0.0571707297569711,14634,402200,4022,Loft,BW,33.4644094246008
31,BE,master,education,Education,38766,0.0257360792835667,8143,0.1103063849373872,19311,458751,5273,Apartment,NW,15.588027715131624
32,HH,apprenticeship,OfficeAdmin,OfficeAdmin,32702,0.013457169925343,1095,0.0977195071333437,48818,210368,3287,Apartment,BE,16.654915763546086
19,BE,bachelor,arts_humanities,Arts,30677,0.0331946633931844,21911,0.0938503689658802,9154,895662,9196,Apartment,HE,40.0
31,BY,bachelor,healthcare,Healthcare,36262,0.0456291396195493,80302,0.0669942168429516,24064,440908,8479,Apartment,HE,22.20862974012566
25,HH,master,psychology,SocialCare,22082,0.0400482265058128,39025,0.0583864561684022,34824,459180,5102,Apartment,BY,27.229699307273332
35,HH,bachelor,mathematics,STEM,54006,0.0503252407633616,12010,0.1381647301243886,36651,238068,3501,Apartment,HE,5.160842204316657
36,BY,master,education,Education,32971,0.0622824060989844,32669,0.161419872438158,18511,312600,4168,Apartment,BY,2.6737938247992807
23,BY,bachelor,psychology,SocialCare,28076,0.0477028575606875,4590,0.128288292254237,45916,232356,3468,Apartment,BW,12.130735704527677
24,NW,bachelor,social_sciences,SocialCare,42044,0.0217419086915876,37888,0.0360979279853188,16320,291341,5497,Apartment,HE,10.87760716540604
32,BE,bachelor,psychology,SocialCare,21756,0.0196125629840797,3042,0.2089816650086546,22992,442267,6601,Apartment,BW,40.0
30,BE,bachelor,economics,Finance,59556,0.1000515621696541,20198,0.1584523370636548,43072,237864,3498,Apartment,NW,4.327750993288806
25,NW,bachelor,education,Education,32471,0.0290551014373765,23562,0.1394807269662855,27051,803640,6697,Penthouse,BW,40.0
24,BW,master,economics,Finance,67066,0.0621311365700322,38019,0.1242793738566348,25716,1800000,15000,Loft,HH,26.34289002740471
33,BY,bachelor,education,Education,53405,0.0715544148192092,50189,0.1098416641967279,37736,288576,6012,Apartment,BY,1.1252617854314733
18,BE,none,none,Service,28779,0.0235666398745598,32692,0.1070482072633839,12574,380520,4530,Maisonette,BW,25.692702058852056
31,NW,apprenticeship,OfficeAdmin,OfficeAdmin,32584,0.0428539286373997,5931,0.0730042703621123,11520,267178,3382,Apartment,NW,15.86877311253301
36,BW,none,none,TechSelfTaught,24038,0.0285022248506303,47230,0.0410718156125258,4046,1043280,11592,Apartment,HH,40.0
38,HH,apprenticeship,Mechatronics,Mechatronics,37327,0.0263527793150706,11590,0.129670271051375,25107,263700,3516,Apartment,HE,7.679691070773464
20,BW,master,mathematics,STEM,78076,0.0301036466676811,46256,0.1760451289110839,15077,201135,2915,Apartment,HH,0.6671978808643334
29,HE,apprenticeship,Logistics,Logistics,31951,0.0125034422319026,41510,0.1579449330131359,41902,271646,3826,Apartment,BE,4.709506263964741
33,HH,bachelor,engineering,STEM,53014,0.0534327121003952,939,0.1551589631278808,11936,108384,2258,Apartment,NW,5.648783176300233
32,BE,apprenticeship,OfficeAdmin,OfficeAdmin,32342,0.0451064738526859,13610,0.0396401609023596,29232,95580,2124,Apartment,BE,3.74887635205348
18,BY,bachelor,psychology,SocialCare,36551,0.0435802582082847,25451,0.1527721354188211,41052,538720,6734,Apartment,BY,14.282716041443148
33,BW,none,none,SkilledTrade,46959,0.0340154913465627,32240,0.1278421276147655,43454,277123,3599,Apartment,BE,6.275663806847279
25,BW,bachelor,healthcare,Healthcare,37420,0.0501927247065817,44270,0.095620951453642,22366,196845,3579,Apartment,HE,0.9648425734400886
18,NW,bachelor,education,Education,36145,0.0342162759494819,6125,0.0803139833039663,2580,112520,2813,Apartment,BE,5.423484598617019
33,BY,apprenticeship,Mechatronics,Mechatronics,30209,0.0279355496166621,3772,0.0977322654098128,14942,288886,3523,Apartment,HH,17.672550245530292
31,BY,master,business,Finance,32425,0.0770274128666417,59594,0.1641024322751739,4028,317439,3919,Apartment,HE,2.2172160278241835
40,HE,none,none,TechSelfTaught,30922,0.048933086882051,18291,0.1129407747542586,1091,379379,4927,Apartment,HH,20.551607497006273
27,BW,bachelor,psychology,SocialCare,36413,0.0265967013643709,2041,0.1558011975101152,25400,1195920,9966,Loft,BW,40.0
20,BY,none,none,Sales,39105,0.0246007316054182,19409,0.0713075207685257,12244,332556,7918,Apartment,HH,12.81338789491855
25,BW,master,engineering,STEM,65538,0.0399426883171315,8824,0.1890587305089475,48881,438534,5414,Apartment,BY,6.9769752517603365
30,BE,apprenticeship,SkilledTrade,SkilledTrade,39988,0.0261579512068764,22626,0.1329366937409375,16261,107855,1961,Apartment,BE,3.035911272228558
34,NW,bachelor,engineering,STEM,102583,0.0941301647594142,33177,0.2855488377466641,20549,294130,4390,Apartment,BY,1.8367540636848636
18,BW,none,none,TechSelfTaught,39137,0.09011048669067,15139,0.0295679147836861,42582,273100,5462,Apartment,HE,17.517168801196178
38,BE,apprenticeship,Logistics,Logistics,27897,0.0315203767264252,19083,0.0643425101235584,33639,86600,1732,Apartment,BE,1.2054644215043546
32,NW,bachelor,psychology,SocialCare,43655,0.0368216128292237,33413,0.113081096417061,37779,271918,3442,Apartment,HE,4.939903455463248
21,BW,none,none,Sales,41047,0.0181589326908529,9334,0.0777296541274092,48721,136760,2630,Apartment,NW,7.113837556034029
19,BW,bachelor,psychology,SocialCare,39146,0.0392566846134273,27833,0.0877902676237464,33201,361426,4156,Apartment,HE,10.92340196171125
35,HE,apprenticeship,SkilledTrade,SkilledTrade,22150,0.0255231862254979,6862,0.1788983066106889,18205,492930,5477,Apartment,HH,40.0
26,BY,master,business,Finance,48486,0.0499339435048655,7233,0.193522628633594,48481,292344,7496,Apartment,BW,6.31956762608014
36,BY,bachelor,arts_humanities,Arts,34081,0.021053847764742,42955,0.1962370925308479,3712,331745,7715,Apartment,BW,9.636912977720232
20,HH,bachelor,economics,Finance,59417,0.1025176040501988,22919,0.35,18189,157368,1992,Apartment,BE,0.0
21,BE,bachelor,healthcare,Healthcare,62821,0.0554172319276503,13585,0.1115661022436879,6751,419783,8567,Apartment,HE,8.577392832735628
21,BE,bachelor,social_sciences,SocialCare,47405,0.0434661244509331,10664,0.1494596871974935,47637,440054,7214,Apartment,HH,10.327200813217887
28,BY,apprenticeship,OfficeAdmin,OfficeAdmin,21545,0.0131705047444704,13104,0.0924403952956125,22987,255278,2342,Maisonette,BE,29.592915655190662
26,BY,none,none,Sales,69560,0.0238680015596833,18760,0.1636568043078556,38324,270640,3383,Apartment,BW,6.924488840944126
39,BW,master,engineering,STEM,77069,0.0807716309458007,54490,0.1004811413381369,39019,416699,5869,Apartment,BY,11.85825468908445
35,BE,apprenticeship,SkilledTrade,SkilledTrade,24489,0.017378680316963,39100,0.0814506235177982,58614,487364,6586,Apartment,BE,40.0
36,HE,master,education,Education,30543,0.0413159014266274,55405,0.093978084986792,3520,148446,2749,Apartment,HE,0.0
34,BY,master,psychology,SocialCare,38521,0.0274388724261397,40027,0.0455386541199928,45381,365390,5990,Apartment,BY,18.10071676368774
21,BE,apprenticeship,SkilledTrade,SkilledTrade,23095,0.0174036554099562,55732,0.105024505194522,36394,138138,3542,Apartment,BW,2.234741744097331
31,BW,master,mathematics,STEM,44115,0.0499540822315318,32893,0.1671169983068125,32231,187527,3677,Apartment,BE,0.0
32,HH,master,mathematics,STEM,82369,0.0459244557899507,402,0.142084957248247,19922,293076,4652,Apartment,BW,5.022937616601493
39,BY,none,none,Service,27039,0.0423922527466685,51952,0.0227131556832491,9793,341156,5017,Apartment,NW,18.29400269920963
32,HH,master,mathematics,STEM,81447,0.0712633854390953,50736,0.1972449638543056,11487,403785,4985,Apartment,BW,1.886763508089079
35,HH,apprenticeship,Logistics,Logistics,38329,0.0352900705901201,35119,0.0693748778416998,4703,164428,3737,Apartment,HE,0.5375974401328968
22,HH,bachelor,social_sciences,SocialCare,31150,0.0306593736265793,28925,0.0918298647413192,37510,216864,4518,Apartment,BY,5.838100664533455
32,HH,none,none,TechSelfTaught,47184,0.0923799566270337,79833,0.0824229541735959,27726,285714,3663,Apartment,BY,0.0
36,BE,master,data_science,STEM,42606,0.0605744600526092,53354,0.2207494853985611,33475,279450,6075,Apartment,BE,1.3652741455423278
38,NW,apprenticeship,Mechatronics,Mechatronics,44209,0.012818434275404,27332,0.0411636218507094,39621,239250,2750,Apartment,BE,10.94485237838318
38,BE,bachelor,arts_humanities,Arts,40525,0.0353157603442495,9279,0.0454255290742168,10875,201642,4801,Apartment,HH,12.592238115846287
38,HH,none,none,Service,28921,0.0252309996025389,97894,0.1588855065281834,2413,147040,3676,Apartment,NW,1.5084987958537162
21,BW,apprenticeship,OfficeAdmin,OfficeAdmin,38348,0.0320072438453687,8640,0.0444546836488807,46306,425960,9260,Apartment,BE,26.406364175569575
30,BW,none,none,Sales,37284,0.010770192006687,13559,0.1198721133161834,42190,459435,4215,Maisonette,NW,40.0
39,HE,bachelor,education,Education,40552,0.0153606640173331,21394,0.1804135816575846,40922,295302,3318,Apartment,BE,6.139436741069618
22,NW,none,none,Service,40026,0.0665555801316743,1160,0.0542805203600176,49750,192570,4585,Apartment,BW,12.32234205230688
20,NW,master,social_sciences,SocialCare,28593,0.0248225584277851,20663,0.1460119451782989,7512,330437,5417,Apartment,BY,14.28691032537754
27,HE,master,business,Finance,58019,0.0726996914473726,6661,0.2337670332269405,24593,394605,4995,Apartment,BY,5.6399368385291435
21,HE,bachelor,mathematics,STEM,75514,0.0733766219629075,11764,0.1569062876284629,45823,188925,3435,Apartment,BY,2.867292807812086
20,BY,none,none,SkilledTrade,45005,0.0387884318956045,22531,0.1689594223463066,55397,196680,2980,Apartment,BE,3.842482506510134
27,BY,master,mathematics,STEM,50721,0.0496965427415871,13667,0.192130145130126,28784,179348,3449,Apartment,NW,0.0
20,BY,bachelor,social_sciences,SocialCare,41953,0.0251829273168131,6800,0.0718821404081137,12873,489420,8157,Apartment,BW,28.42167831167316
20,HE,bachelor,business,Finance,53832,0.0366056492158213,4604,0.1397101804703034,52535,108234,2577,Apartment,BE,3.137186219577518
24,BY,none,none,Service,37462,0.0407062668746898,18055,0.0974117530388358,8037,377793,3229,Loft,BW,18.80714239010562
27,HH,master,engineering,STEM,62279,0.0667458403537076,11707,0.1581488203298029,23472,859275,7182,Apartment,BY,10.901529428610562
34,HE,none,none,TechSelfTaught,42022,0.0974591345445278,13539,0.1125332312461425,18676,456435,6615,Apartment,BY,10.482628765440955
19,BY,master,economics,Finance,76527,0.0786896184861634,16359,0.0873061646087499,44372,544320,4536,Loft,HH,10.633301897042545
33,BE,none,none,Service,27784,0.0371006854498886,64073,0.052601988287737,24095,352872,3393,Loft,BY,11.916494652144168
31,HE,apprenticeship,SkilledTrade,SkilledTrade,28424,0.040552377920795,41116,0.1141942757221071,15819,209202,4102,Apartment,HE,1.9751248565422368
22,NW,master,computer_science,STEM,47140,0.0476243946796416,31320,0.218551065495011,30211,281349,6543,Apartment,HE,2.178564162273582
38,BW,bachelor,education,Education,25155,0.0325933626156689,29492,0.0592579747141636,11129,206360,2345,Apartment,HH,6.208856382467757
20,HE,master,arts_humanities,Arts,26319,0.0478717423198177,8401,0.0479955346534004,26025,308560,4408,Apartment,HH,27.874263580277997
20,BW,master,economics,Finance,76450,0.0951914320914804,6649,0.1681111737790085,26473,218366,2663,Apartment,BW,6.3212091586564245
38,HH,bachelor,engineering,STEM,53355,0.0866202253385622,29636,0.198004782487538,19566,538109,7579,Apartment,BY,5.006123211164546
21,BY,apprenticeship,Mechatronics,Mechatronics,47460,0.0265533219006405,37308,0.0249965870963194,18670,318598,6502,Apartment,NW,16.436660733456023
39,HE,bachelor,data_science,STEM,65117,0.029575284122835,52484,0.2607664687932025,29855,328095,4755,Apartment,HH,2.721127690931014
40,BY,none,none,Sales,34522,0.0283864802977994,19578,0.0542294041935481,47574,433048,4921,Apartment,HE,26.73859432209517
24,BY,bachelor,healthcare,Healthcare,38725,0.0319035005499452,48169,0.1048645251159374,13621,237718,2899,Apartment,BE,0.0
21,HH,master,social_sciences,SocialCare,36940,0.0405432897472319,17239,0.0228368252589273,11416,260192,5536,Apartment,BY,22.49514820399242
20,BW,none,none,Sales,45844,0.0347929789593313,14812,0.1160163855625021,35524,299968,3488,Apartment,HH,7.74976198056661
38,HE,bachelor,engineering,STEM,46266,0.0420415235986905,71676,0.1575369194461453,27877,1155000,15000,Apartment,HH,25.781492052067797
28,HE,apprenticeship,Mechatronics,Mechatronics,24461,0.0361360065271932,1148,0.1521770566605729,2625,145305,3229,Apartment,HH,9.826402305630747
33,HE,bachelor,economics,Finance,76884,0.0866934996240875,91963,0.0917341860863407,11772,205224,4024,Apartment,BE,1.4725732322192298
33,BW,none,none,SkilledTrade,51192,0.0204285112648907,21797,0.1506644259902853,8740,213261,3183,Apartment,NW,3.7347297030048887
22,BE,bachelor,computer_science,STEM,67152,0.0506733809845157,30379,0.0882685392584864,31797,263925,5175,Apartment,HE,4.246878461014281
30,NW,none,none,SkilledTrade,25045,0.0312676934323118,10644,0.098297801133774,34610,232809,3279,Apartment,BW,13.482236878409
26,HE,master,psychology,SocialCare,35335,0.022624300125976,32821,0.0931301989860351,20070,197112,4584,Apartment,NW,2.972352860986768
31,NW,apprenticeship,Retail,Retail,26701,0.0339701913010988,53967,0.1385713254092186,34482,391425,4605,Apartment,BE,18.65491488338972
39,BY,apprenticeship,Logistics,Logistics,33473,0.0516995476524417,35146,0.1101168911457676,6315,117002,3079,Apartment,NW,0.0
28,BW,master,business,Finance,56556,0.0185100541647267,13683,0.2788920249512954,17343,168378,4431,Apartment,NW,2.495372282695259
31,HE,bachelor,engineering,STEM,76464,0.0631826349723302,50693,0.1859846164317182,42349,375847,4223,Loft,BW,0.5165237172623494
21,HE,bachelor,computer_science,STEM,79571,0.0960443607679039,11014,0.1445742476685169,3123,331875,5625,Apartment,BW,5.192294248103353
22,NW,bachelor,data_science,STEM,79057,0.0471426475591169,13639,0.0847336375646752,14112,284773,6059,Apartment,HE,9.099428877203934
20,HH,apprenticeship,SkilledTrade,SkilledTrade,37366,0.0119081712332131,25518,0.0391886738998099,21048,697697,5863,Maisonette,HH,40.0
26,BY,apprenticeship,Mechatronics,Mechatronics,34159,0.0148909500974037,33662,0.074518586886915,5475,194080,4852,Apartment,BW,1.1645698666529736
34,BY,none,none,Service,39578,0.0304465920247743,21497,0.1216315577956709,16212,345870,5490,Apartment,HE,9.914707650274629
32,BE,none,none,Service,32142,0.0204089534164569,1249,0.0454826013705319,38713,489645,6045,Apartment,HH,39.25526871261972
38,NW,master,mathematics,STEM,88415,0.0799035686431684,6145,0.0734411858716473,10398,269437,4417,Apartment,BW,7.879950036845314
32,BY,apprenticeship,SkilledTrade,SkilledTrade,37337,0.0230776639631969,774,0.0980045314519771,29039,319680,8880,Apartment,HE,13.49728525928328
38,NW,none,none,Service,25872,0.0422525546402018,3496,0.08461275464291,49449,186355,3055,Apartment,NW,12.128206903662898
27,BY,none,none,SkilledTrade,19736,0.0293772428388371,2060,0.0970354497111763,17392,478128,8538,Apartment,HE,36.55439539088239
28,BE,apprenticeship,Mechatronics,Mechatronics,39175,0.0412856697969924,5220,0.1106785284198141,9537,465462,8166,Apartment,BY,15.268145855216426
18,BY,none,none,Sales,46944,0.0121066241361258,6615,0.0261932378534079,40804,257048,5842,Apartment,HH,30.11180051784342
29,BE,bachelor,mathematics,STEM,91777,0.0654897029868764,72870,0.2440979691907819,30794,220115,6289,Apartment,HH,0.0
30,HH,master,computer_science,STEM,78243,0.0473788584395512,29089,0.2967114136018666,24075,916180,12055,Apartment,HE,9.814288566474708
21,HE,apprenticeship,OfficeAdmin,OfficeAdmin,26140,0.0347920784998213,4595,0.1440565174010598,2868,97500,1500,Apartment,HH,1.877512481799477
31,BW,none,none,Sales,67674,0.0312678259679911,9171,0.091307010258102,40974,198840,3314,Apartment,BW,5.439415048991515
35,HE,bachelor,data_science,STEM,64871,0.0786875398503484,34847,0.1253927838578186,14151,156681,2487,Apartment,NW,0.0
